id,language_iso639_code,translation
42,vi,"Chương trình cử nhân được công nhận chuyên nghiệp, tích hợp nền tảng lý thuyết về công bằng xã hội, đạo đức và chính sách với thực tập dưới sự giám sát tại cộng đồng và cơ sở lâm sàng, chuẩn bị cho sinh viên đăng ký và hành nghề xã hội học."
43,en,"A broad-based undergraduate program covering core business disciplines—management, marketing, finance, and entrepreneurship—enhanced by case studies, group projects, and industry placements to develop leadership, analytical, and decision-making skills."
43,ja,マネジメント、マーケティング、ファイナンス、起業学などのコア分野を網羅し、ケーススタディ、グループプロジェクト、企業実習を通じてリーダーシップ、分析力、意思決定力を育成する幅広いビジネス学士号です。
43,vi,"Chương trình cử nhân kinh doanh toàn diện bao gồm các môn cốt lõi—quản trị, marketing, tài chính và khởi nghiệp—được tăng cường bằng nghiên cứu tình huống, dự án nhóm và thực tập doanh nghiệp, giúp phát triển kỹ năng lãnh đạo, phân tích và ra quyết định."
44,en,"An undergraduate degree that blends in-depth musical training with pedagogical theory and classroom practice, including supervised school-based teaching experiences, equipping graduates to teach music in schools or community settings."
44,ja,音楽教育理論と教室実践を、深い音楽トレーニングと組み合わせた学士号です。学校現場での指導実習を含むカリキュラムを通じて、学校やコミュニティで音楽を教えるために必要な教育スキルを身につけます。
44,vi,"Chương trình cử nhân kết hợp đào tạo âm nhạc chuyên sâu với lý thuyết sư phạm và thực hành giảng dạy trong lớp, bao gồm cả thực tập giảng dạy tại trường, trang bị cho sinh viên khả năng giảng dạy âm nhạc trong trường học hoặc cộng đồng."
45,en,"An integrated master’s program that combines undergraduate accounting fundamentals with advanced professional accounting theory and practice, preparing students for professional accreditation and careers in the accounting profession."
45,ja,学部レベルの会計基礎に高度な専門職会計理論と実務を統合した修士課程です。専門認定の取得に必要な知識と実践力を修得し、会計専門職でのキャリアに備えます。
45,vi,"Chương trình thạc sĩ tích hợp, kết hợp kiến thức cơ bản về kế toán ở bậc đại học với lý thuyết và thực hành kế toán chuyên nghiệp cao cấp, chuẩn bị cho sinh viên đạt chứng chỉ nghề nghiệp và theo đuổi sự nghiệp trong lĩnh vực kế toán."
46,en,"An interdisciplinary bachelor’s degree allowing students to design a personalized program across multiple fields—humanities, social sciences, natural sciences—with academic advising to meet general requirements and support diverse career paths."
46,ja,人文科学、社会科学、自然科学など複数分野を横断し、自分専用の学修プログラムを設計できる学際的な学士号です。学術アドバイザーの支援を受けながら、幅広い教養要件を満たし、多様なキャリアパスに対応する基礎力を築きます。
46,vi,"Chương trình cử nhân liên ngành, cho phép sinh viên tự thiết kế lộ trình học kết hợp các lĩnh vực nhân văn, khoa học xã hội và khoa học tự nhiên. Với sự hướng dẫn của cố vấn học tập, sinh viên hoàn thành các yêu cầu chung và mở rộng cơ hội nghề nghiệp đa dạng."
47,en,"An applied undergraduate program teaching practical data-analytics techniques—combining statistical methods, data visualization, and programming—with real-world case studies and industry projects to prepare graduates for analytics roles across sectors."
47,ja,統計手法、データ可視化、プログラミングを組み合わせた実践的データ分析技術を学ぶ応用学士号です。実世界の事例研究や業界プロジェクトを通じて、多様な分野で分析職に従事するためのスキルを習得します。
47,vi,"Chương trình cử nhân ứng dụng, trang bị kỹ thuật phân tích dữ liệu thực tiễn—từ phương pháp thống kê, trực quan hóa dữ liệu đến lập trình—thông qua nghiên cứu tình huống thực tế và dự án với doanh nghiệp, giúp sinh viên sẵn sàng đảm nhận các vị trí phân tích dữ liệu đa ngành."
48,en,"A studio-based design degree covering architectural theory, representation and technical skills, supported by project work and design studios. Graduates develop creative problem-solving and design communication abilities for careers in architecture or related fields."
48,ja,建築理論、表現技法、技術スキルをスタジオ形式で学ぶデザイン学士号です。プロジェクトワークとデザインスタジオを通じて、創造的な問題解決力とデザインコミュニケーション能力を養い、建築分野や関連業界でのキャリアに備えます。
48,vi,"Chương trình thiết kế theo hình thức xưởng thực hành, kết hợp lý thuyết kiến trúc, kỹ năng biểu đạt ý tưởng và kỹ thuật chuyên môn. Thông qua dự án thiết kế và phòng studio, sinh viên rèn luyện tư duy sáng tạo, giải quyết vấn đề và khả năng truyền đạt ý tưởng cho nghề kiến trúc và lĩnh vực liên quan."
